customer_id,gender,wealth_segment,age,age_group,state,brand,product_line,product_class,product_size,list_price,standard_cost,product_profit
2254,Female,Affluent Customer,63.0,Elder,NSW,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2255,Male,Affluent Customer,26.0,Young Adult,NSW,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2255,Male,Affluent Customer,26.0,Young Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2256,Female,Mass Customer,40.0,Adult,NSW,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
2256,Female,Mass Customer,40.0,Adult,NSW,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2256,Female,Mass Customer,40.0,Adult,NSW,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
2257,Male,Mass Customer,41.0,Adult,VIC,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2257,Male,Mass Customer,41.0,Adult,VIC,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2257,Male,Mass Customer,41.0,Adult,VIC,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
2257,Male,Mass Customer,41.0,Adult,VIC,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43
2257,Male,Mass Customer,41.0,Adult,VIC,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2258,Female,High Net Worth,44.0,Adult,QLD,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
2258,Female,High Net Worth,44.0,Adult,QLD,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
2258,Female,High Net Worth,44.0,Adult,QLD,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2258,Female,High Net Worth,44.0,Adult,QLD,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
2258,Female,High Net Worth,44.0,Adult,QLD,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2258,Female,High Net Worth,44.0,Adult,QLD,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2258,Female,High Net Worth,44.0,Adult,QLD,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2259,Female,Affluent Customer,19.0,Teen,VIC,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
2259,Female,Affluent Customer,19.0,Teen,VIC,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
2259,Female,Affluent Customer,19.0,Teen,VIC,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
2259,Female,Affluent Customer,19.0,Teen,VIC,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
2260,Male,High Net Worth,51.0,Elder,VIC,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2260,Male,High Net Worth,51.0,Elder,VIC,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
2260,Male,High Net Worth,51.0,Elder,VIC,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2260,Male,High Net Worth,51.0,Elder,VIC,Solex,Standard,medium,medium,1945.43,333.18,1612.25
2260,Male,High Net Worth,51.0,Elder,VIC,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76
2260,Male,High Net Worth,51.0,Elder,VIC,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2261,Male,Mass Customer,38.0,Adult,QLD,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
2261,Male,Mass Customer,38.0,Adult,QLD,Solex,Standard,high,medium,748.17,448.9,299.27
2261,Male,Mass Customer,38.0,Adult,QLD,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
2261,Male,Mass Customer,38.0,Adult,QLD,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2262,Female,Mass Customer,34.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2262,Female,Mass Customer,34.0,Adult,NSW,WeareA2B,Standard,medium,medium,1065.03,230.09,834.9399999999999
2262,Female,Mass Customer,34.0,Adult,NSW,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2262,Female,Mass Customer,34.0,Adult,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2263,Female,Mass Customer,31.0,Adult,QLD,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76
2263,Female,Mass Customer,31.0,Adult,QLD,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2263,Female,Mass Customer,31.0,Adult,QLD,Solex,Touring,medium,large,2083.94,675.03,1408.91
2263,Female,Mass Customer,31.0,Adult,QLD,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2263,Female,Mass Customer,31.0,Adult,QLD,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
2264,Female,Affluent Customer,46.0,Adult,VIC,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2264,Female,Affluent Customer,46.0,Adult,VIC,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2264,Female,Affluent Customer,46.0,Adult,VIC,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26
2264,Female,Affluent Customer,46.0,Adult,VIC,Solex,Standard,medium,large,1071.23,380.74,690.49
2264,Female,Affluent Customer,46.0,Adult,VIC,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2264,Female,Affluent Customer,46.0,Adult,VIC,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
2265,Male,Mass Customer,38.0,Adult,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2265,Male,Mass Customer,38.0,Adult,NSW,Norco Bicycles,Road,high,large,774.53,464.72,309.80999999999995
2265,Male,Mass Customer,38.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2266,Male,High Net Worth,20.0,Young Adult,VIC,Solex,Standard,medium,medium,1151.96,649.49,502.47
2266,Male,High Net Worth,20.0,Young Adult,VIC,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2266,Male,High Net Worth,20.0,Young Adult,VIC,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
2266,Male,High Net Worth,20.0,Young Adult,VIC,Solex,Standard,low,medium,945.04,507.58,437.46
2266,Male,High Net Worth,20.0,Young Adult,VIC,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2266,Male,High Net Worth,20.0,Young Adult,VIC,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2266,Male,High Net Worth,20.0,Young Adult,VIC,OHM Cycles,Standard,low,medium,71.16,56.93,14.229999999999997
2266,Male,High Net Worth,20.0,Young Adult,VIC,Solex,Standard,medium,medium,441.49,84.99,356.5
2266,Male,High Net Worth,20.0,Young Adult,VIC,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2266,Male,High Net Worth,20.0,Young Adult,VIC,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
2267,Female,Affluent Customer,54.0,Elder,NSW,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2267,Female,Affluent Customer,54.0,Elder,NSW,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2267,Female,Affluent Customer,54.0,Elder,NSW,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2267,Female,Affluent Customer,54.0,Elder,NSW,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2267,Female,Affluent Customer,54.0,Elder,NSW,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2268,Female,Mass Customer,53.0,Elder,QLD,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2268,Female,Mass Customer,53.0,Elder,QLD,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2268,Female,Mass Customer,53.0,Elder,QLD,Solex,Standard,medium,medium,1151.96,649.49,502.47
2268,Female,Mass Customer,53.0,Elder,QLD,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2268,Female,Mass Customer,53.0,Elder,QLD,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2268,Female,Mass Customer,53.0,Elder,QLD,OHM Cycles,Standard,low,medium,71.16,56.93,14.229999999999997
2268,Female,Mass Customer,53.0,Elder,QLD,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2268,Female,Mass Customer,53.0,Elder,QLD,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
2269,Female,Mass Customer,29.0,Young Adult,NSW,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2269,Female,Mass Customer,29.0,Young Adult,NSW,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2269,Female,Mass Customer,29.0,Young Adult,NSW,WeareA2B,Road,low,small,1172.78,1043.77,129.01
2269,Female,Mass Customer,29.0,Young Adult,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2269,Female,Mass Customer,29.0,Young Adult,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2269,Female,Mass Customer,29.0,Young Adult,NSW,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
2269,Female,Mass Customer,29.0,Young Adult,NSW,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
2270,Male,Affluent Customer,52.0,Elder,NSW,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2270,Male,Affluent Customer,52.0,Elder,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2270,Male,Affluent Customer,52.0,Elder,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2270,Male,Affluent Customer,52.0,Elder,NSW,Solex,Standard,medium,medium,478.16,298.72,179.44
2270,Male,Affluent Customer,52.0,Elder,NSW,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2271,Male,Mass Customer,44.0,Adult,VIC,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2272,Female,Mass Customer,24.0,Young Adult,NSW,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2272,Female,Mass Customer,24.0,Young Adult,NSW,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2272,Female,Mass Customer,24.0,Young Adult,NSW,Solex,Standard,medium,medium,1163.89,589.27,574.6200000000001
2272,Female,Mass Customer,24.0,Young Adult,NSW,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2272,Female,Mass Customer,24.0,Young Adult,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2272,Female,Mass Customer,24.0,Young Adult,NSW,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2273,Female,Mass Customer,54.0,Elder,VIC,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2273,Female,Mass Customer,54.0,Elder,VIC,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
2273,Female,Mass Customer,54.0,Elder,VIC,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
2273,Female,Mass Customer,54.0,Elder,VIC,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2273,Female,Mass Customer,54.0,Elder,VIC,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
2273,Female,Mass Customer,54.0,Elder,VIC,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2273,Female,Mass Customer,54.0,Elder,VIC,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2273,Female,Mass Customer,54.0,Elder,VIC,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2273,Female,Mass Customer,54.0,Elder,VIC,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
2273,Female,Mass Customer,54.0,Elder,VIC,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
2274,Female,Mass Customer,39.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2274,Female,Mass Customer,39.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2275,Female,High Net Worth,26.0,Young Adult,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2275,Female,High Net Worth,26.0,Young Adult,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2275,Female,High Net Worth,26.0,Young Adult,NSW,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
2275,Female,High Net Worth,26.0,Young Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2275,Female,High Net Worth,26.0,Young Adult,NSW,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
2275,Female,High Net Worth,26.0,Young Adult,NSW,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2276,Female,Mass Customer,33.0,Adult,VIC,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2276,Female,Mass Customer,33.0,Adult,VIC,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2276,Female,Mass Customer,33.0,Adult,VIC,Solex,Standard,low,medium,945.04,507.58,437.46
2276,Female,Mass Customer,33.0,Adult,VIC,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2277,Female,High Net Worth,55.0,Elder,VIC,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2277,Female,High Net Worth,55.0,Elder,VIC,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43
2277,Female,High Net Worth,55.0,Elder,VIC,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2277,Female,High Net Worth,55.0,Elder,VIC,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
2278,Male,Affluent Customer,41.0,Adult,VIC,Solex,Standard,medium,medium,100.35,75.26,25.08999999999999
2278,Male,Affluent Customer,41.0,Adult,VIC,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2278,Male,Affluent Customer,41.0,Adult,VIC,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2278,Male,Affluent Customer,41.0,Adult,VIC,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2279,Male,Mass Customer,39.0,Adult,VIC,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
2279,Male,Mass Customer,39.0,Adult,VIC,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2279,Male,Mass Customer,39.0,Adult,VIC,Solex,Standard,low,medium,1289.85,74.51,1215.34
2279,Male,Mass Customer,39.0,Adult,VIC,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48000000000002
2279,Male,Mass Customer,39.0,Adult,VIC,Solex,Standard,high,medium,748.17,448.9,299.27
2279,Male,Mass Customer,39.0,Adult,VIC,Solex,Standard,medium,medium,1945.43,333.18,1612.25
2279,Male,Mass Customer,39.0,Adult,VIC,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2279,Male,Mass Customer,39.0,Adult,VIC,Solex,Standard,medium,medium,575.27,431.45,143.82
2280,Female,Mass Customer,58.0,Elder,VIC,OHM Cycles,Road,medium,small,1810.0,1610.9,199.0999999999999
2280,Female,Mass Customer,58.0,Elder,VIC,OHM Cycles,Standard,medium,medium,1227.34,770.89,456.44999999999993
2280,Female,Mass Customer,58.0,Elder,VIC,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2280,Female,Mass Customer,58.0,Elder,VIC,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
2280,Female,Mass Customer,58.0,Elder,VIC,Solex,Standard,medium,large,1071.23,380.74,690.49
2281,Female,High Net Worth,29.0,Young Adult,VIC,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2281,Female,High Net Worth,29.0,Young Adult,VIC,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2281,Female,High Net Worth,29.0,Young Adult,VIC,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
2281,Female,High Net Worth,29.0,Young Adult,VIC,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
2281,Female,High Net Worth,29.0,Young Adult,VIC,Solex,Road,medium,large,1777.8,820.78,957.02
2281,Female,High Net Worth,29.0,Young Adult,VIC,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
2281,Female,High Net Worth,29.0,Young Adult,VIC,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
2282,Male,Affluent Customer,61.0,Elder,VIC,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2282,Male,Affluent Customer,61.0,Elder,VIC,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2282,Male,Affluent Customer,61.0,Elder,VIC,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2282,Male,Affluent Customer,61.0,Elder,VIC,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
2282,Male,Affluent Customer,61.0,Elder,VIC,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
2282,Male,Affluent Customer,61.0,Elder,VIC,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
2283,Male,High Net Worth,64.0,Elder,VIC,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
2283,Male,High Net Worth,64.0,Elder,VIC,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2283,Male,High Net Worth,64.0,Elder,VIC,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2283,Male,High Net Worth,64.0,Elder,VIC,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2283,Male,High Net Worth,64.0,Elder,VIC,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2283,Male,High Net Worth,64.0,Elder,VIC,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2283,Male,High Net Worth,64.0,Elder,VIC,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2284,Female,High Net Worth,44.0,Adult,VIC,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
2284,Female,High Net Worth,44.0,Adult,VIC,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2284,Female,High Net Worth,44.0,Adult,VIC,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2284,Female,High Net Worth,44.0,Adult,VIC,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2284,Female,High Net Worth,44.0,Adult,VIC,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2284,Female,High Net Worth,44.0,Adult,VIC,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2284,Female,High Net Worth,44.0,Adult,VIC,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19
2285,Female,High Net Worth,45.0,Adult,VIC,WeareA2B,Standard,medium,medium,1065.03,230.09,834.9399999999999
2285,Female,High Net Worth,45.0,Adult,VIC,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
2285,Female,High Net Worth,45.0,Adult,VIC,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2285,Female,High Net Worth,45.0,Adult,VIC,Solex,Standard,medium,medium,575.27,431.45,143.82
2285,Female,High Net Worth,45.0,Adult,VIC,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2285,Female,High Net Worth,45.0,Adult,VIC,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.80999999999995
2285,Female,High Net Worth,45.0,Adult,VIC,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
2286,Female,High Net Worth,23.0,Young Adult,VIC,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2286,Female,High Net Worth,23.0,Young Adult,VIC,Solex,Standard,medium,large,1071.23,380.74,690.49
2286,Female,High Net Worth,23.0,Young Adult,VIC,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
2286,Female,High Net Worth,23.0,Young Adult,VIC,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19
2286,Female,High Net Worth,23.0,Young Adult,VIC,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2287,Female,High Net Worth,44.0,Adult,VIC,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2287,Female,High Net Worth,44.0,Adult,VIC,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48000000000002
2288,Male,High Net Worth,54.0,Elder,NSW,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2288,Male,High Net Worth,54.0,Elder,NSW,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
2288,Male,High Net Worth,54.0,Elder,NSW,Solex,Standard,medium,medium,1577.53,826.51,751.02
2288,Male,High Net Worth,54.0,Elder,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
2288,Male,High Net Worth,54.0,Elder,NSW,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.2399999999999
2288,Male,High Net Worth,54.0,Elder,NSW,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2289,Female,Affluent Customer,38.0,Adult,NSW,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2289,Female,Affluent Customer,38.0,Adult,NSW,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2289,Female,Affluent Customer,38.0,Adult,NSW,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
2289,Female,Affluent Customer,38.0,Adult,NSW,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2289,Female,Affluent Customer,38.0,Adult,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2290,Male,Mass Customer,37.0,Adult,QLD,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2290,Male,Mass Customer,37.0,Adult,QLD,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2290,Male,Mass Customer,37.0,Adult,QLD,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2290,Male,Mass Customer,37.0,Adult,QLD,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43
2290,Male,Mass Customer,37.0,Adult,QLD,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2290,Male,Mass Customer,37.0,Adult,QLD,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2291,Male,Affluent Customer,47.0,Adult,NSW,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2292,Female,Mass Customer,20.0,Young Adult,QLD,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
2292,Female,Mass Customer,20.0,Young Adult,QLD,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
2292,Female,Mass Customer,20.0,Young Adult,QLD,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2292,Female,Mass Customer,20.0,Young Adult,QLD,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2292,Female,Mass Customer,20.0,Young Adult,QLD,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2292,Female,Mass Customer,20.0,Young Adult,QLD,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2292,Female,Mass Customer,20.0,Young Adult,QLD,Solex,Standard,medium,medium,575.27,431.45,143.82
2293,Female,Affluent Customer,60.0,Elder,QLD,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
2293,Female,Affluent Customer,60.0,Elder,QLD,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2293,Female,Affluent Customer,60.0,Elder,QLD,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
2293,Female,Affluent Customer,60.0,Elder,QLD,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
2293,Female,Affluent Customer,60.0,Elder,QLD,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2294,Male,Mass Customer,31.0,Adult,VIC,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
2294,Male,Mass Customer,31.0,Adult,VIC,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2294,Male,Mass Customer,31.0,Adult,VIC,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2294,Male,Mass Customer,31.0,Adult,VIC,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2294,Male,Mass Customer,31.0,Adult,VIC,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
2294,Male,Mass Customer,31.0,Adult,VIC,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2294,Male,Mass Customer,31.0,Adult,VIC,Solex,Standard,medium,medium,1163.89,589.27,574.6200000000001
2296,Female,Affluent Customer,16.0,Teen,QLD,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
2296,Female,Affluent Customer,16.0,Teen,QLD,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2296,Female,Affluent Customer,16.0,Teen,QLD,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2296,Female,Affluent Customer,16.0,Teen,QLD,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
2297,Female,Affluent Customer,47.0,Adult,QLD,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
2297,Female,Affluent Customer,47.0,Adult,QLD,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
2297,Female,Affluent Customer,47.0,Adult,QLD,Solex,Standard,medium,medium,575.27,431.45,143.82
2297,Female,Affluent Customer,47.0,Adult,QLD,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
2297,Female,Affluent Customer,47.0,Adult,QLD,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2298,Male,Mass Customer,21.0,Young Adult,VIC,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
2298,Male,Mass Customer,21.0,Young Adult,VIC,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
2298,Male,Mass Customer,21.0,Young Adult,VIC,Solex,Standard,medium,large,202.62,151.96,50.66
2298,Male,Mass Customer,21.0,Young Adult,VIC,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2298,Male,Mass Customer,21.0,Young Adult,VIC,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2299,Male,High Net Worth,32.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2299,Male,High Net Worth,32.0,Adult,NSW,Solex,Standard,low,medium,1289.85,74.51,1215.34
2299,Male,High Net Worth,32.0,Adult,NSW,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
2299,Male,High Net Worth,32.0,Adult,NSW,WeareA2B,Standard,medium,medium,1065.03,230.09,834.9399999999999
2299,Male,High Net Worth,32.0,Adult,NSW,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
2299,Male,High Net Worth,32.0,Adult,NSW,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
2300,Male,Mass Customer,20.0,Young Adult,NSW,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
2300,Male,Mass Customer,20.0,Young Adult,NSW,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
2300,Male,Mass Customer,20.0,Young Adult,NSW,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
2300,Male,Mass Customer,20.0,Young Adult,NSW,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2301,Male,Mass Customer,52.0,Elder,VIC,Solex,Touring,medium,large,2083.94,675.03,1408.91
2301,Male,Mass Customer,52.0,Elder,VIC,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2301,Male,Mass Customer,52.0,Elder,VIC,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2301,Male,Mass Customer,52.0,Elder,VIC,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
2301,Male,Mass Customer,52.0,Elder,VIC,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
